favorite_count,hashtag,retweet_count,tweet_id
2853,None,1438,673906403526995968
844,None,221,673887867907739649
2790,None,670,673716320723169284
3169,None,1816,673715861853720576
941,None,265,673711475735838725
754,None,236,673709992831262724
953,None,256,673708611235921920
991,None,346,673707060090052608
1125,None,359,673705679337693185
1283,None,502,673700254269775872
3518,None,1699,673697980713705472
1548,None,572,673689733134946305
1127,None,440,673688752737402881
1275,None,377,673686845050527744
1228,None,418,673680198160809984
1131,None,328,673662677122719744
650,None,200,673656262056419329
994,None,311,673636718965334016
1426,None,632,673612854080196609
1069,None,316,673583129559498752
739,None,239,673580926094458881
1235,None,489,673576835670777856
931,None,267,673363615379013632
1288,None,594,673359818736984064
1345,None,495,673355879178194945
1496,None,476,673352124999274496
686,None,185,673350198937153538
2232,None,1106,673345638550134785
861,None,236,673343217010679808
1142,None,493,673342308415348736
11999,None,6907,673320132811366400
783,None,216,673317986296586240
6742,None,2757,673295268553605120
959,None,313,673270968295534593
1279,None,618,673240798075449344
1979,None,725,673213039743795200
1493,None,551,673148804208660480
1756,None,631,672997845381865473
845,None,255,672995267319328768
877,None,254,672988786805112832
1119,None,471,672984142909456390
1630,None,893,672980819271634944
1498,None,785,672975131468300288
841,None,306,672970152493887488
1186,None,472,672968025906282496
1262,None,557,672964561327235073
1234,None,425,672902681409806336
795,None,363,672898206762672129
1370,None,733,672884426393653248
909,None,304,672877615439593473
1158,None,504,672834301050937345
1108,None,419,672828477930868736
874,None,272,672640509974827008
1151,None,423,672622327801233409
1091,None,512,672614745925664768
971,None,338,672609152938721280
974,None,337,672604026190569472
1181,None,532,672594978741354496
846,None,286,672591762242805761
643,None,157,672591271085670400
903,None,318,672538107540070400
553,None,146,672523490734551040
991,None,373,672488522314567680
992,None,520,672482722825261057
640,None,110,672481316919734272
1298,None,608,672475084225949696
1194,None,448,672466075045466113
5738,None,2942,672272411274932228
1318,None,539,672267570918129665
1011,None,287,672264251789176834
2518,None,1330,672256522047614977
1277,None,652,672254177670729728
1533,None,524,672248013293752320
606,None,132,672245253877968896
806,None,276,672239279297454080
1624,None,876,672231046314901505
703,None,176,672222792075620352
1996,None,1010,672205392827572224
908,None,320,672169685991993344
767,None,304,672160042234327040
1551,None,597,672139350159835138
2120,None,994,672125275208069120
879,None,328,672095186491711488
840,None,319,672082170312290304
1141,None,440,672068090318987265
7632,None,3680,671896809300709376
1176,None,484,671891728106971137
3117,None,1215,671882082306625538
1249,None,575,671879137494245376
1107,None,479,671874878652489728
999,None,421,671866342182637568
794,None,375,671855973984772097
6331,None,3007,671789708968640512
1051,None,435,671768281401958400
1494,None,776,671763349865160704
1210,None,667,671744970634719232
676,None,202,671743150407421952
1291,None,657,671735591348891648
7509,None,3813,671729906628341761
11405,None,6329,671561002136281088
811,None,183,671550332464455680
1206,None,499,671547767500775424
1734,None,890,671544874165002241
966,None,487,671542985629241344
836,None,336,671538301157904385
1036,None,344,671536543010570240
899,None,497,671533943490011136
741,None,217,671528761649688577
1223,None,454,671520732782923777
832,None,253,671518598289059840
1428,None,606,671511350426865664
6249,None,3134,671504605491109889
828,None,391,671497587707535361
886,None,415,671488513339211776
512,None,173,671486386088865792
679,None,196,671485057807351808
1281,None,655,671390180817915904
981,None,257,671362598324076544
351,None,133,671357843010908160
421,None,105,671355857343524864
835,None,371,671347597085433856
641,None,176,671186162933985280
979,None,284,671182547775299584
782,None,301,671166507850801152
1462,None,970,671163268581498880
313,None,69,671159727754231808
626,None,186,671154572044468225
588,None,128,671151324042559489
586,None,192,671147085991960577
1024,None,572,671141549288370177
823,None,344,671138694582165504
654,None,163,671134062904504320
3092,None,2191,671122204919246848
1217,None,675,671115716440031232
1007,None,378,671109016219725825
968,None,245,670995969505435648
22112,None,7583,670842764863651840
524,None,166,670840546554966016
984,None,599,670838202509447168
382,None,109,670833812859932673
647,None,184,670832455012716544
4877,None,3517,670826280409919488
677,None,162,670823764196741120
545,None,83,670822709593571328
2792,None,1324,670815497391357952
984,None,231,670811965569282048
1050,None,428,670807719151067136
1742,None,822,670804601705242624
302,None,78,670803562457407488
661,None,203,670797304698376195
735,None,238,670792680469889025
585,None,210,670789397210615808
531,None,171,670786190031921152
725,None,330,670783437142401025
1354,None,662,670782429121134593
704,None,250,670780561024270336
298,None,62,670778058496974848
960,None,371,670764103623966721
392,None,89,670755717859713024
851,None,447,670733412878163972
738,None,314,670727704916926465
1056,None,420,670717338665226240
687,None,320,670704688707301377
521,None,209,670691627984359425
667,None,243,670679630144274432
215,None,35,670676092097810432
9475,None,4326,670668383499735048
1342,None,634,670474236058800128
317,None,77,670468609693655041
855,None,468,670465786746662913
489,None,174,670452855871037440
1076,None,571,670449342516494336
6065,None,1748,670444955656130560
581,None,176,670442337873600512
941,None,438,670435821946826752
1258,None,562,670434127938719744
296,None,100,670433248821026816
1234,None,524,670428280563085312
465,None,142,670427002554466305
1149,None,552,670421925039075328
542,None,265,670420569653809152
501,None,282,670417414769758208
1797,None,772,670411370698022913
487,None,188,670408998013820928
378,None,130,670403879788544000
494,None,173,670385711116361728
669,None,238,670374371102445568
289,None,55,670361874861563904
374,None,96,670338931251150849
3473,None,1068,670319130621435904
383,None,107,670303360680108032
622,None,250,670290420111441920
912,None,278,670093938074779648
624,None,218,670086499208155136
1955,None,1057,670079681849372674
1387,None,681,670073503555706880
554,None,205,670069087419133954
668,None,290,670061506722140161
592,None,280,670055038660800512
575,None,152,670046952931721218
659,None,97,670040295598354432
526,None,240,670037189829525505
296,None,77,670003130994700288
288,None,70,669993076832759809
396,None,134,669972011175813120
272,None,43,669970042633789440
445,None,133,669942763794931712
339,None,81,669926384437997569
202,None,50,669923323644657664
710,None,341,669753178989142016
229,None,55,669749430875258880
449,None,75,669684865554620416
339,None,94,669683899023405056
312,None,116,669682095984410625
589,NoDaysOff,245,669680153564442624
715,None,368,669661792646373376
3133,None,1574,669625907762618368
848,None,316,669603084620980224
447,None,133,669597912108789760
1324,None,806,669583744538451968
388,None,120,669573570759163904
1410,None,884,669571471778410496
202,None,45,669567591774625800
337,None,104,669564461267722241
312,None,62,669393256313184256
1180,None,634,669375718304980992
436,None,148,669371483794317312
406,None,131,669367896104181761
558,None,202,669363888236994561
332,None,103,669359674819481600
2394,None,1095,669354382627049472
566,None,229,669353438988365824
382,None,157,669351434509529089
908,None,367,669328503091937280
498,None,102,669327207240699904
440,None,182,669324657376567296
1059,None,348,669216679721873412
385,None,135,669214165781868544
890,None,409,669203728096960512
573,None,266,669037058363662336
651,None,324,669015743032369152
511,None,209,669006782128353280
18715,None,5531,669000397445533696
391,None,191,668994913074286592
658,None,294,668992363537309700
596,None,288,668989615043424256
801,None,391,668988183816871936
479,None,140,668986018524233728
483,None,259,668981893510119424
706,None,293,668979806671884288
1158,None,497,668975677807423489
127,None,18,668967877119254528
620,None,210,668960084974809088
241,None,63,668955713004314625
227,None,50,668932921458302977
274,None,87,668902994700836864
354,None,126,668892474547511297
477,None,268,668872652652679168
410,None,139,668852170888998912
383,None,112,668826086256599040
493,None,227,668815180734689280
630,None,325,668779399630725120
473,None,190,668655139528511488
776,None,458,668645506898350081
788,None,447,668643542311546881
944,None,467,668641109086707712
921,None,435,668636665813057536
2471,None,1385,668633411083464705
618,None,281,668631377374486528
281,None,97,668627278264475648
330,None,111,668625577880875008
1249,None,655,668623201287675904
181,None,35,668620235289837568
544,None,271,668614819948453888
1479,None,923,668587383441514497
206,None,46,668567822092664832
452,None,197,668544745690562560
403,None,182,668542336805281792
225,None,60,668537837512433665
404,None,189,668528771708952576
279,None,87,668507509523615744
360,None,115,668496999348633600
372,None,208,668484198282485761
397,None,128,668480044826800133
771,None,443,668466899341221888
557,None,255,668297328638447616
213,None,28,668291999406125056
436,None,118,668286279830867968
722,None,198,668274247790391296
485,None,206,668268907921326080
1153,None,518,668256321989451776
843,None,408,668248472370458624
5455,None,2429,668237644992782336
247,None,84,668226093875376128
452,None,169,668221241640230912
489,None,172,668204964695683073
577,None,170,668190681446379520
424,None,161,668171859951755264
440,None,272,668154635664932864
511,None,238,668142349051129856
587,None,208,668113020489474048
1115,None,695,667937095915278337
264,None,95,667924896115245057
184,None,45,667915453470232577
431,None,245,667911425562669056
761,None,334,667902449697558528
1651,None,908,667886921285246976
730,None,400,667885044254572545
349,None,101,667878741721415682
553,None,339,667873844930215936
2719,None,901,667866724293877760
221,None,69,667861340749471744
256,None,55,667832474953625600
930,None,418,667806454573760512
284,None,82,667801013445750784
610,None,285,667793409583771648
363,None,210,667782464991965184
204,None,44,667773195014021121
373,None,184,667766675769573376
324,None,128,667728196545200128
423,None,269,667724302356258817
0,None,29,667550904950915073
0,None,26,667550882905632768
5114,None,1962,667549055577362432
302,None,107,667546741521195010
763,None,459,667544320556335104
176,None,58,667538891197542400
719,None,446,667534815156183040
412,None,207,667530908589760512
1508,None,970,667524857454854144
332,None,166,667517642048163840
6073,None,1867,667509364010450944
485,None,195,667502640335572993
458,None,232,667495797102141441
459,None,190,667491009379606528
225,None,85,667470559035432960
171,None,53,667455448082227200
279,None,74,667453023279554560
682,None,490,667443425659232256
396,None,199,667437278097252352
266,None,76,667435689202614272
412,None,197,667405339315146752
168,None,50,667393430834667520
328,None,145,667369227918143488
425,None,210,667211855547486208
546,None,228,667200525029539841
332,None,86,667192066997374976
642,None,334,667188689915760640
12559,None,5283,667182792070062081
166,None,48,667177989038297088
527,None,389,667176164155375616
218,None,70,667174963120574464
186,None,72,667171260800061440
2382,None,973,667165590075940865
219,None,50,667160273090932737
42329,None,14632,667152164079423490
4019,None,1877,667138269671505920
286,None,107,667119796878725120
287,None,106,667090893657276420
352,None,104,667073648344346624
72,None,13,667070482143944705
143,None,40,667065535570550784
192,None,45,667062181243039745
163,None,43,667044094246576128
395,None,187,667012601033924608
214,None,79,666996132027977728
2250,None,847,666983947667116034
703,None,474,666837028449972224
185,None,66,666835007768551424
221,None,79,666826780179869698
444,None,212,666817836334096384
206,None,79,666804364988780544
659,None,411,666786068205871104
327,None,169,666781792255496192
305,None,150,666776908487630848
209,None,60,666739327293083650
371,None,182,666701168228331520
161,None,42,666691418707132416
994,None,526,666649482315059201
208,None,70,666644823164719104
448,None,181,666454714377183233
90,None,19,666447344410484738
106,None,40,666437273139982337
139,None,42,666435652385423360
278,None,160,666430724426358785
139,None,67,666428276349472768
273,None,92,666421158376562688
108,None,39,666418789513326592
372,None,262,666411507551481857
93,None,30,666407126856765440
147,None,69,666396247373291520
163,None,73,666373753744588802
650,None,471,666362758909284353
179,None,58,666353288456101888
246,None,125,666345417576210432
168,None,79,666337882303524864
427,None,291,666293911632134144
123,None,57,666287406224695296
152,None,68,666273097616637952
100,None,38,666268910803644416
12908,None,5493,666104133288665088
66,None,11,666102155909144576
134,None,53,666099513787052032
143,None,63,666094000022159362
93,None,37,666082916733198337
274,None,132,666073100786774016
127,None,51,666071193221509120
400,None,180,666063827256086533
99,None,47,666058600524156928
248,None,112,666057090499244032
367,None,196,666055525042405380
1028,None,706,666051853826850816
115,None,50,666050758794694657
89,None,37,666049248165822465
246,None,115,666044226329800704
99,None,36,666033412701032449
112,None,39,666029285002620928
2293,None,423,666020888022790149
